Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1037	:	1777114119.202	    17.400	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1036 --conditional:precision 1e-6 --conditional:algorithm restart
1039	:	1777114124.070	    20.881	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1038 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1051	:	1777114144.954	     0.177	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-1-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1050 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1052	:	1777114145.133	     0.063	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-1-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1051 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1053	:	1777114145.198	     0.180	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-1-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1052 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1054	:	1777114145.381	     2.134	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1053 --exact --conditional:algorithm bisection
1055	:	1777114147.518	     1.537	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1054 --exact --conditional:algorithm bisection
1038	:	1777114121.850	    27.757	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1037 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1056	:	1777114149.056	     1.648	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1055 --exact --conditional:algorithm bisection-pt
1057	:	1777114149.610	     2.110	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1056 --exact --conditional:algorithm restart
1058	:	1777114150.708	     1.985	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1057 --exact --conditional:algorithm restart
1059	:	1777114151.722	     1.214	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1058 --conditional:precision 1e-6 --conditional:algorithm bisection
1060	:	1777114152.695	     1.187	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1059 --conditional:precision 1e-6 --conditional:algorithm bisection
1061	:	1777114152.938	     1.312	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1060 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1062	:	1777114153.884	     1.415	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1061 --conditional:precision 1e-6 --conditional:algorithm restart
1063	:	1777114154.252	     1.309	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1062 --conditional:precision 1e-6 --conditional:algorithm restart
1049	:	1777114135.572	    20.700	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-1-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1048 --conditional:precision 1e-6 --conditional:algorithm restart
1064	:	1777114155.302	     1.730	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1063 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1065	:	1777114155.563	     1.601	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1064 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1040	:	1777114129.467	    27.950	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1039 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1066	:	1777114156.279	     1.641	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1065 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1050	:	1777114136.604	    22.434	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-1-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1049 --conditional:precision 1e-6 --conditional:algorithm restart
1068	:	1777114157.168	     3.367	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1067 --exact --conditional:algorithm bisection
1067	:	1777114157.034	     5.831	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1066 --exact --conditional:algorithm bisection
1072	:	1777114160.538	     2.606	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1071 --conditional:precision 1e-6 --conditional:algorithm bisection
1069	:	1777114157.419	     6.042	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1068 --exact --conditional:algorithm bisection-pt
1070	:	1777114157.922	     6.187	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1069 --exact --conditional:algorithm restart
1028	:	1777114075.381	    89.111	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1027 --exact --conditional:algorithm bisection
1071	:	1777114159.041	     6.106	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1070 --exact --conditional:algorithm restart
1073	:	1777114162.868	     2.536	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1072 --conditional:precision 1e-6 --conditional:algorithm bisection
1074	:	1777114163.147	     2.677	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1073 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1075	:	1777114163.464	     2.960	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1074 --conditional:precision 1e-6 --conditional:algorithm restart
1076	:	1777114164.112	     2.974	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1075 --conditional:precision 1e-6 --conditional:algorithm restart
1078	:	1777114165.149	     3.389	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1077 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1077	:	1777114164.495	     4.282	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1076 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1079	:	1777114165.407	     4.218	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-9-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1078 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1081	:	1777114166.428	     7.183	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1080 --exact --conditional:algorithm bisection
1085	:	1777114169.628	     5.605	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1084 --conditional:precision 1e-6 --conditional:algorithm bisection
1080	:	1777114165.828	     9.664	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1079 --exact --conditional:algorithm bisection
1082	:	1777114167.089	     9.289	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1081 --exact --conditional:algorithm bisection-pt
1086	:	1777114173.613	     5.519	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1085 --conditional:precision 1e-6 --conditional:algorithm bisection
1083	:	1777114168.540	    12.085	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1082 --exact --conditional:algorithm restart
1084	:	1777114168.779	    12.638	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1083 --exact --conditional:algorithm restart
1087	:	1777114175.235	     6.198	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1086 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1093	:	1777114181.435	     0.243	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1092 --exact --conditional:algorithm bisection
1094	:	1777114181.681	     0.085	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1093 --exact --conditional:algorithm bisection
1088	:	1777114175.495	     6.417	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1087 --conditional:precision 1e-6 --conditional:algorithm restart
1096	:	1777114181.914	     0.099	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1095 --exact --conditional:algorithm bisection
1097	:	1777114182.016	     0.257	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1096 --exact --conditional:algorithm bisection-pt
1098	:	1777114182.276	     0.190	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1097 --exact --conditional:algorithm bisection-pt
1089	:	1777114176.381	     6.218	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1088 --conditional:precision 1e-6 --conditional:algorithm restart
1099	:	1777114182.469	     0.168	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1098 --exact --conditional:algorithm restart
1100	:	1777114182.602	     0.153	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1099 --exact --conditional:algorithm restart
1101	:	1777114182.640	     1.029	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1100 --exact --conditional:algorithm restart
1103	:	1777114183.672	     0.077	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1102 --conditional:precision 1e-6 --conditional:algorithm bisection
1102	:	1777114182.758	     1.060	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1101 --exact --conditional:algorithm restart
1104	:	1777114183.751	     0.080	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1103 --conditional:precision 1e-6 --conditional:algorithm bisection
1106	:	1777114183.833	     0.075	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1105 --conditional:precision 1e-6 --conditional:algorithm bisection
1105	:	1777114183.820	     0.092	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1104 --conditional:precision 1e-6 --conditional:algorithm bisection
1108	:	1777114183.913	     0.075	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1107 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1107	:	1777114183.910	     0.092	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1106 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1109	:	1777114183.991	     0.088	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1108 --conditional:precision 1e-6 --conditional:algorithm restart
1110	:	1777114184.003	     0.076	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1109 --conditional:precision 1e-6 --conditional:algorithm restart
1111	:	1777114184.082	     0.079	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1110 --conditional:precision 1e-6 --conditional:algorithm restart
1112	:	1777114184.086	     0.081	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1111 --conditional:precision 1e-6 --conditional:algorithm restart
1114	:	1777114184.168	     0.078	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1113 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1113	:	1777114184.164	     0.119	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1112 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1116	:	1777114184.286	     0.092	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1115 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1115	:	1777114184.250	     0.194	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1114 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1117	:	1777114184.380	     0.121	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "HYPOVOLEMIA1" || F "ANAPHYLAXIS1"]' --timeout 300 --dot-maxwidth 1116 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1118	:	1777114184.447	     0.197	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/BN-benchmarks-mdp/alarm.drn --prop 'Pmax=? [true];Pmax=? [F "PAP0" || F "HRSAT1"]' --timeout 300 --dot-maxwidth 1117 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1090	:	1777114179.134	     7.967	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1089 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1091	:	1777114180.628	     7.016	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1090 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1092	:	1777114181.420	     7.884	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1091 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1120	:	1777114184.647	     9.962	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1119 --exact --conditional:algorithm bisection
1023	:	1777114074.454	   125.970	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-11-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1022 --conditional:precision 1e-6 --conditional:algorithm restart
1124	:	1777114194.613	     6.636	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1123 --conditional:precision 1e-6 --conditional:algorithm bisection
1024	:	1777114075.025	   127.985	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-11-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1023 --conditional:precision 1e-6 --conditional:algorithm restart
1125	:	1777114200.426	     6.361	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1124 --conditional:precision 1e-6 --conditional:algorithm bisection
1126	:	1777114201.251	     6.404	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1125 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
1122	:	1777114187.650	    21.445	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1121 --exact --conditional:algorithm restart
1123	:	1777114189.307	    20.703	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1122 --exact --conditional:algorithm restart
1127	:	1777114203.015	     7.194	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1126 --conditional:precision 1e-6 --conditional:algorithm restart
1128	:	1777114206.790	     6.907	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1127 --conditional:precision 1e-6 --conditional:algorithm restart
1130	:	1777114209.098	     9.351	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1129 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
1132	:	1777114210.211	    12.005	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-12-251.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1131 --exact --conditional:algorithm bisection
1133	:	1777114213.700	     9.628	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-12-251.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1132 --exact --conditional:algorithm bisection
1129	:	1777114207.657	    18.279	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-6-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1128 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
