Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3709	:	1769378382.506	    58.545	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3708 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3710	:	1769378383.179	    60.407	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3709 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3708	:	1769378365.607	    79.661	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3707 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
3721	:	1769378419.012	    30.047	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3720 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3720	:	1769378416.588	    38.217	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3719 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3723	:	1769378422.317	    37.144	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3722 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3724	:	1769378425.681	    36.213	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3723 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3722	:	1769378421.822	    40.456	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3721 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3668	:	1769378324.771	   137.876	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-14-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3667 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3711	:	1769378384.142	    81.028	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3710 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
3712	:	1769378386.175	    80.736	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3711 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
3689	:	1769378339.099	   141.809	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3688 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
3693	:	1769378340.049	   142.628	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3692 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
3733	:	1769378462.306	    28.078	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3732 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3732	:	1769378461.921	    29.740	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3731 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3734	:	1769378462.697	    29.717	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3733 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3735	:	1769378465.191	    42.868	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3734 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3702	:	1769378352.824	   155.453	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3701 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3736	:	1769378466.928	    43.207	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3735 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3737	:	1769378480.969	    29.983	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3736 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3738	:	1769378482.720	    28.785	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3737 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3705	:	1769378354.175	   177.049	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3704 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3704	:	1769378353.623	   180.652	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3703 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3701	:	1769378351.159	   183.367	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3700 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3703	:	1769378352.889	   187.282	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3702 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3726	:	1769378441.070	   107.304	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3725 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3751	:	1769378548.401	    27.415	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3750 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3727	:	1769378443.612	   154.700	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3726 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
3731	:	1769378459.488	   141.075	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3730 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
3752	:	1769378575.838	    25.434	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3751 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3740	:	1769378491.704	   110.699	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3739 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3746	:	1769378511.532	   100.776	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3745 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
3745	:	1769378510.974	   101.828	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3744 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3739	:	1769378490.399	   132.934	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3738 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3753	:	1769378598.329	    26.749	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3752 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3741	:	1769378492.447	   133.401	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3740 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3742	:	1769378508.114	   121.100	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3741 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3687	:	1769378327.567	   303.046	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3686 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3756	:	1769378602.433	    28.638	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3755 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3743	:	1769378508.301	   124.667	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3742 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3749	:	1769378534.571	   101.029	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3748 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
3744	:	1769378510.157	   126.052	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3743 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3757	:	1769378612.326	    28.298	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3756 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3750	:	1769378540.213	   105.271	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3749 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
3755	:	1769378601.297	    47.013	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3754 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3764	:	1769378631.095	    17.480	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3763 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3763	:	1769378630.682	    18.239	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3762 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3754	:	1769378600.585	    49.411	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3753 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3765	:	1769378632.997	    17.391	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3764 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
3690	:	1769378339.440	   311.876	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3689 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3770	:	1769378648.363	     4.101	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3769 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3771	:	1769378648.612	     4.148	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3770 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3772	:	1769378648.940	     4.057	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3771 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3691	:	1769378339.733	   314.848	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3690 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3773	:	1769378650.040	     5.094	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3772 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3775	:	1769378651.379	     3.854	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3774 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3774	:	1769378650.411	     4.921	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3773 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3768	:	1769378640.646	    15.580	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3767 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
3776	:	1769378652.488	     3.970	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3775 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3769	:	1769378645.513	    15.999	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3768 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
3767	:	1769378636.244	    27.110	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3766 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3766	:	1769378635.630	    28.257	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3765 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3778	:	1769378653.041	    16.902	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3777 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3777	:	1769378652.780	    17.268	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3776 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3779	:	1769378654.625	    17.779	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3778 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3781	:	1769378655.255	    17.491	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3780 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3780	:	1769378655.163	    17.593	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3779 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3728	:	1769378445.284	   231.562	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3727 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3692	:	1769378339.990	   337.050	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3691 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
3730	:	1769378454.826	   230.018	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3729 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
3729	:	1769378449.092	   240.713	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3728 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
3789	:	1769378670.067	    24.755	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3788 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3790	:	1769378672.486	    24.486	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3789 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
3791	:	1769378672.813	    24.480	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3790 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
3794	:	1769378677.059	    25.308	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3793 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
3725	:	1769378426.166	   284.561	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-15-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3724 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
3795	:	1769378684.864	    26.814	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3794 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
3792	:	1769378672.914	    41.256	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3791 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
3802	:	1769378711.746	     4.703	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/refuelC-25-20-17-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 3801 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
